ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
yohimbine,yohimbine,0.99,yohimbine,Aralia Combination 9256 | Bestmade Natural Products Testosterone Support | Libido Stim Liquescence 3014,"ACID PHOS, AGNUS CASTUS, AGARICUS MUS, DAMIAANA, GINSENG PANAX, SABAL SERR, SCUTELLARIA LAT, SELENIUM, YOHIMBINUM | ARALIA COMBINATION | LIBIDO STIM LIQUESCENCE",Bestmade Natural Products | Professional Complementary Health Formulas,,6,0,0,2,Warnings and Storage: Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms,,,"Uses Temporarily supports muscle mass gain, libido, and energy.* *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED"
zafirlukast,zafirlukast,0.95,zafirlukast,ACCOLATE | Zafirlukast,ZAFIRLUKAST,"Camber Pharmaceuticals, Inc. | Dr. Reddys Laboratories Limited | Strides Pharma Science Limited",,10,9,10,1,WARNINGS Hepatotoxicity: Cases of life-threatening hepatic failure have been reported in patients treated with ACCOLATE,"Drug Interactions In a drug interaction study in 16 healthy male volunteers, coadministration of multiple doses of zafirlukast (160 mg/day) to steady-state with a single 25 mg dose of warfarin resulted in a significant increase in the mean AUC (+ 63%) and half-life (+36%) of S-warfarin","ADVERSE REACTIONS Adults and Children 12 years of age and older The safety database for ACCOLATE consists of more than 4000 healthy volunteers and patients who received ACCOLATE, of which 1723 were asthmatics enrolled in trials of 13 weeks duration or longer",INDICATIONS AND USAGE ACCOLATE is indicated for the prophylaxis and chronic treatment of asthma in adults and children 5 years of age and older
zaleplon,zaleplon,1.0,zaleplon,Zaleplon | zaleplon,ZALEPLON,"Bionpharma Inc. | Bryant Ranch Prepack | PD-Rx Pharmaceuticals, Inc.",,10,10,10,5,"WARNINGS Complex Sleep Behaviors Complex sleep behaviors including sleep-walking, sleep-driving, and engaging in other activities while not fully awake may occur following the first or any subsequent use of zaleplon","Drug Interactions As with all drugs, the potential exists for interaction with other drugs by a variety of mechanisms","ADVERSE REACTIONS The premarketing development program for zaleplon included zaleplon exposures in patients and/or normal subjects from 2 different groups of studies: approximately 900 normal subjects in clinical pharmacology/pharmacokinetic studies; and approximately 2,900 exposures from patients i",INDICATIONS AND USAGE Zaleplon capsules are indicated for the short-term treatment of insomnia
zanubrutinib,zanubrutinib,1.0,zanubrutinib,BRUKINSA,ZANUBRUTINIB,"BeOne Medicines USA, Inc.",,0,9,7,5,,7 DRUG INTERACTIONS CYP3A Inhibitors: Modify BRUKINSA dose with moderate or strong CYP3A inhibitors as described,6 ADVERSE REACTIONS The following clinically significant adverse reactions are discussed in more detail in other sections of the labeling: Hemorrhage [see Warnings and Precautions (5.1) ] Infections [see Warnings and Precautions (5.2) ] Cytopenias [see Warnings and Precautions (5.3) ] Second Primary,1 INDICATIONS AND USAGE BRUKINSA is a kinase inhibitor indicated for the treatment of adult patients with: Mantle cell lymphoma (MCL) who have received at least one prior therapy
zexanthin,zeaxanthin,0.99,zeaxanthin,Visual Detox 6037,VISUAL DETOX,Professional Complementary Health Formulas,,6,0,0,1,WARNINGS Consult a doctor if condition worsens or symptoms persist,,,"INDICATIONS Temporarily relieves occasional blurred or distorted vision, seeing floaters or spots, sensitivity to light, or red, painful eyes or eyelids*"
zidovudine,zidovudine,1.0,zidovudine,COMBIVIR | LAMIVUDINE and ZIDOVUDINE | Lamivudine and Zidovudine,LAMIVUDINE AND ZIDOVUDINE,Bryant Ranch Prepack | ViiV Healthcare Company,,0,10,15,2,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following adverse reactions are discussed in other sections of the labeling:,"1 INDICATIONS & USAGE Lamivudine and zidovudine tablets a combination of 2 nucleoside analogues, are indicated in combination with other antiretrovirals for the treatment of human immunodeficiency virus type 1 (HIV-1) infection"
zinc,zinc,0.95,zinc,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zinc aceta,zinc acetate,0.95,zinc acetate,Equate Calaspray | Extra Strength Itch Relief | Savvy Itch Stopping,"DIPHENHYDRAMINE HCL AND ZINC ACETATE | DIPHENHYDRAMINE HYDROCHLORIDE ZINC ACETATE | PRAMOXINE HCL 1%, ZINC ACETATE 0.1%",Meijer Distribution Inc | Savvy Care and Cosmetics | Walmart Inc,,9,0,0,1,For external use only,,,"For the temporary relief of pain and itching associated with rashes due to poison ivy, oak and sumac insect bites minor skin irritations minor cuts dries the oozing and weeping of poison ivy, oak, and sumac"
zinc acetate,zinc acetate,0.99,zinc acetate,Equate Calaspray | Extra Strength Itch Relief | Savvy Itch Stopping,"DIPHENHYDRAMINE HCL AND ZINC ACETATE | DIPHENHYDRAMINE HYDROCHLORIDE ZINC ACETATE | PRAMOXINE HCL 1%, ZINC ACETATE 0.1%",Meijer Distribution Inc | Savvy Care and Cosmetics | Walmart Inc,,9,0,0,1,For external use only,,,"For the temporary relief of pain and itching associated with rashes due to poison ivy, oak and sumac insect bites minor skin irritations minor cuts dries the oozing and weeping of poison ivy, oak, and sumac"
zinc bisglycinate chelate,zinc bisglycinate,0.95,zinc bisglycinate,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid,ZINC OXIDE,9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care,,6,0,1,5,Allergens: almond For external use only,,ADVERSE REACTIONS: Allergic sensitization has been reported following both oral and parenteral administration of folic acid,Helps prevent diaper rash
zinc chloride,zinc chloride,0.99,zinc chloride,KANKA SoftBrush | PM Toothache Relief | Zincum Muriaticum,BENZOCAINE | BENZOCAINE AND ZINC CHLORIDE | ZINCUM MURIATICUM,"Blistex Inc | CVS | Hahnemann Laboratories, INC.",,8,0,0,1,"Warnings METHEMOGLOBINEMIA WARNING Use of this product may cause methemoglobinemia, a serious condition that must be treated promptly because it reduces the amount of oxygen carried in blood",,,"Uses for the temporary relief of pain due to toothaches, canker sores, minor irritation of the mouth and gums caused by dentures or orthodontic appliances, or minor injury of the mouth or gums"
zinc citrate,zinc citrate,0.98,zinc citrate,Dialyvite 3000 | Dialyvite with Zinc | LiquiCal Plus,"ASCORBIC ACID, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC | ASCORBIC ACID, TOCOPHERYL ACID SUCCINATE, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE, FOLIC ACID, COBALAMIN, BIOTIN, PANTOTHENIC ACID, ZINC, SELENIUM | MULTIVITAMIN",Hillestad Pharmaceuticals USA | PureTek Corporation,,7,0,2,1,"WARNINGS AND PRECAUTIONS: Tell your doctor if you have: kidney problems, thyroid disease",,ADVERSE REACTIONS Allergic sensitizations have been reported following oral administration of folic acid,INDICATIONS AND USAGE Dialyvite with Zinc is a prescription folic acid supplement with Zinc and additional nutrients indicated for use in improving the nutritional status of renal dialysis patients
zinc cl,zinc chloride,0.95,zinc chloride,KANKA SoftBrush | PM Toothache Relief | Zincum Muriaticum,BENZOCAINE | BENZOCAINE AND ZINC CHLORIDE | ZINCUM MURIATICUM,"Blistex Inc | CVS | Hahnemann Laboratories, INC.",,8,0,0,1,"Warnings METHEMOGLOBINEMIA WARNING Use of this product may cause methemoglobinemia, a serious condition that must be treated promptly because it reduces the amount of oxygen carried in blood",,,"Uses for the temporary relief of pain due to toothaches, canker sores, minor irritation of the mouth and gums caused by dentures or orthodontic appliances, or minor injury of the mouth or gums"
zinc gluconate,zinc gluconate,0.99,zinc gluconate,Cold-EEZE Cold Remedy,"ZINC GLUCONATE | ZINC GLUCONATE, SAMBUCUS NIGRA, AVENA SATIVA L., ROSA CANINA, ECHINACEA PURPUREA",Vespyr Brands Inc,,7,0,0,1,Warnings Do not use for treatment of influenza or allergies,,,"Uses reduces the duration of the common cold reduces the severity of cold symptoms: cough, sore throat, nasal congestion, post nasal drip and/or hoarseness"
zinc oxid,zinc oxide,0.95,zinc oxide,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zinc oxide,zinc oxide,0.95,zinc oxide,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zinc pca,zinc pca,0.95,zinc pca,CALLIEL TONE UP PINK SUNSCREEN Broad Spectrum SPF 50,SUNSCREEN CREAM,CALLIEL PHARMA KOZMETIK SANAYI VE TICARET ANONIM SIRKETI,,1,0,0,2,Warnings For external use only,,,helps prevent sunburn
zinc piclonate,zinc picolinate,0.95,zinc picolinate,Bruselix Bruising | Free Radical | Livita Children,"ALFALFA, ASCORBYL PALMITATE, CYSTEINUM, DIMETHYL GLYCINE, FUCUS VESICULOSUS, HORDEUM VULGARE, L-METHIONINE, MANGANESE GLUCONATE, NASTURTIUM AQUATICUM, QUERCETIN, RAPHANUS SATIVUS, SODIUM SELENITE, TRITICUM AESTIVUM, UBIDECARENONUM, ALPHA-LIPOICUM ACIDUM, GABA (GAMMA AMINOBUTYRIC ACID), ORYZA SATIVA, VITAMIN E, ZINC PICOLINATE, COBALTUM METALLICUM, FERRUM METALLICUM, GLUTATHIONE, MAGNESIUM FLUORATUM, SELENIUM METALLICUM, ZINCUM METALLICUM, ALPHA-KETOGLUTARICUM ACIDUM | FOLATE, MULTIVITAMIN | VITAMIN C, ZINC, ARNICA MONTANA EXTRACT, BROMELAIN, DIOSMIN, RUTIN, CITRUS BIOFLAVONOIDS, HESPERIDIN METHYL CHALCONE","Deseret Biologicals, Inc. | PureTek Corporation | Puretek Corporation",,10,3,3,4,"WARNING: In case of accidental overdose, seek professional assistance or contact a Poison Control Center immediately","Drug Interactions: The use of anticoagulants, such as warfarin or aspirin, may increase the risk of bleeding when combined with Bromelain",Adverse Reactions: Folate: Allergic sensitizations have been reported following both oral and parenteral administration of folate,"INDICATIONS AND USAGE: Livita™ liquid is indicated to provide significant amounts of essential vitamins and minerals, including Vitamins A, C, D, E, thiamine, riboflavin, niacin, vitamin B6, vitamin B12, folate, calcium, magnesium, and zinc, to supplement the diet"
zinc pidolate,zinc pidolate,0.95,zinc pidolate,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zinc piritione,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyricion,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrithion,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrithione,zinc pyrithione,0.99,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrithione activated,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrithrone,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrthion,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc pyrthione,zinc pyrithione,0.95,zinc pyrithione,Red Scalpfixer Anti Dandruff | Tagrid ANTI FUNGAL | X20HAIR ANTI FUNGALFOLLICULITISSHAMPOO,"PYRINTHIONE ZINC | ZINC PYRITHIONE | ZINC PYRITHIONE,SALICYLIC ACID","Guangzhou Tata Biotechnology Co., Ltd. | Orange Lab, Inc | TAGRID LLC",,9,0,0,1,For external use only On broken or irritated skin,,,"Uses: Controls dandruff, flaking, and itching Helps relieve symptoms of seborrheic dermatitis Clears scalp buildup and supports healthy scalp environment"
zinc sulfate,zinc sulfate,0.99,zinc sulfate,CVS Astringent Eye | Quality Choice Eye Drops Irritation Relief | Zinc Sulfate,"TETRAHYDROZOLINE HCL, ZINC SULFATE | ZINC SULFATE","CVS Pharmacy, Inc. | Piramal Critical Care Inc. | Quality Choice",,5,0,11,1,"Warnings For external use only Ask a doctor before use if you have narrow angle glaucoma When using this product pupils may become enlarged temporarily to avoid contamination, do not touch tip of container to any surface",,6 ADVERSE REACTIONS No zinc-related adverse reactions have been reported in clinical studies or post-marketing reports in patients receiving intravenously administered parenteral nutrition solutions containing zinc sulfate within the recommended dosage range,Uses for temporary relief of discomfort and redness of the eye due to minor eye irritations
zinc sulphate,zinc sulfate,0.99,zinc sulfate,CVS Astringent Eye | Quality Choice Eye Drops Irritation Relief | Zinc Sulfate,"TETRAHYDROZOLINE HCL, ZINC SULFATE | ZINC SULFATE","CVS Pharmacy, Inc. | Piramal Critical Care Inc. | Quality Choice",,5,0,11,1,"Warnings For external use only Ask a doctor before use if you have narrow angle glaucoma When using this product pupils may become enlarged temporarily to avoid contamination, do not touch tip of container to any surface",,6 ADVERSE REACTIONS No zinc-related adverse reactions have been reported in clinical studies or post-marketing reports in patients receiving intravenously administered parenteral nutrition solutions containing zinc sulfate within the recommended dosage range,Uses for temporary relief of discomfort and redness of the eye due to minor eye irritations
zincoxide,zinc oxide,0.95,zinc oxide,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zink,zinc,0.95,zinc,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
zink oxide,zinc oxide,0.95,zinc oxide,Attitude Diaper Cream Zinc Unscented | Eminence Radiant Protection SPF Fluid | Neutrogena Mineral Invisible Daily Defense Face Sunscreen Broad Spectrum SPF 30,"TITANIUM DIOXIDE, ZINC OXIDE | ZINC OXIDE",9055-7588 Quebec Inc. (Attitude) | Eminence Organic Skin Care | Kenvue Brands LLC,,6,0,0,5,Allergens: almond For external use only,,,Helps prevent diaper rash
ziprasidone,ziprasidone,0.95,ziprasidone,Ziprasidone Hydrochloride | Ziprasidone Mesylate | ziprasidone,ZIPRASIDONE | ZIPRASIDONE HYDROCHLORIDE | ZIPRASIDONE MESYLATE,"NorthStar Rx LLC | NuCare Pharmaceuticals,Inc. | STERISCIENCE SPECIALTIES PRIVATE LIMITED",,0,10,4,5,,7 DRUG INTERACTIONS Drug-drug interactions can be pharmacodynamic (combined pharmacologic effects) or pharmacokinetic (alteration of plasma levels),"6 ADVERSE REACTIONS The following adverse reactions are described in more detail in other sections of the prescribinginformation: Increased Mortality in Elderly Patients with Dementia-Related Psychosis [see Boxed Warning and Warnings and Precautions ( 5.1) ] Cerebrovascular Adverse Reactions, Includ","1 INDICATIONS AND USAGE Ziprasidone capsules are indicated for the treatment of schizophrenia, as monotherapy for the acute treatment of bipolar manic or mixed episodes, and as an adjunct to lithium or valproate for the maintenance treatment of bipolar disorder"
