ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
silicondioxide,silicon dioxide,0.99,silicon dioxide,EMF Protect and Balance | SILICEA | Sinusitis Drops 2060,"ALFALFA, CADMIUM SULPHURATUM, CALCAREA CARBONICA, CUPRUM METALLICUM, FERRUM METALLICUM, FUCUS VESICULOSUS, HYPERICUM PERFORATUM, KALI PHOSPHORICUM, MAGNESIA PHOSPHORICA, MANGANUM METALLICUM, MERCURIUS VIVUS, PLUMBUM METALLICUM, SILICEA, SYMPHYTUM OFFICINALE, TARENTULA HISPANA, X-RAY, YTTERBIUM OXIDE | SILICEA | SINUSITIS DROPS","Deseret Biologicals, Inc. | Professional Complementary Health Formulas | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,4,0,0,1,"WARNINGS This product is to be used for self-limiting conditions If symptoms do not improve in 4 days, or worsen, discontinue use and seek assistance of health professional",,,INDICATIONS Condition listed above or as directed by the physician
silodosin,silodosin,1.0,silodosin,SILODOSIN | Silodosin,SILODOSIN,"Alembic Pharmaceuticals Limited | Lupin Pharmaceuticals, Inc. | PD-Rx Pharmaceuticals, Inc.",,0,10,14,4,,"7 DRUG INTERACTIONS Strong P-glycoprotein inhibitors (e.g., cyclosporine): Co-administration may increase plasma silodosin concentration","6 ADVERSE REACTIONS Most common adverse reactions (incidence ≥ 2%) are retrograde ejaculation, dizziness, diarrhea, orthostatic hypotension, headache, nasopharyngitis, and nasal congestion","1 INDICATIONS AND USAGE Silodosin capsules, an alpha-1 adrenergic receptor antagonist, is indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH)"
silver citrate,silver citrate,0.95,silver citrate,,,,,6,10,11,5,Do not exceed recommended dosage,Drug Interactions Clarithromycin use in patients who are receiving theophylline may be associated with an increase of serum theophylline concentrations,ADVERSE REACTIONS The majority of side effects observed in clinical trials were of a mild and transient nature,"For the temporary relief of nasal decongestiom due to the commomn cold, hay fever or other upper respiratpry allergies"
silver sulfadiazine,silver sulfadiazine,0.95,silver sulfadiazine,SSD Cream | Silver Sulfadiazine,SILVER SULFADIAZINE,A-S Medication Solutions | Bryant Ranch Prepack | ST. MARY'S MEDICAL PARK PHARMACY,,8,0,9,1,WARNINGS Absorption of silver sulfadiazine varies depending upon the percent of body surface area and the extent of the tissue damage,,ADVERSE REACTIONS Several cases of transient leukopenia have been reported in patients receiving silver sulfadiazine therapy,"INDICATIONS AND USAGE Silver sulfadiazine cream, USP 1% is a topical antimicrobial drug indicated as an adjunct for the prevention and treatment of wound sepsis in patients with second and third degree burns"
silver sulphadiazine,silver sulphadiazine,0.99,silver sulphadiazine,SilvaPlex Throat | Silver Sulfadiazine,ARGENTUM METALICUM | SILVER SULFADIAZINE,AG Essence | Bryant Ranch Prepack,,8,0,9,1,WARNINGS Absorption of silver sulfadiazine varies depending upon the percent of body surface area and the extent of the tissue damage,,ADVERSE REACTIONS Several cases of transient leukopenia have been reported in patients receiving silver sulfadiazine therapy,"INDICATIONS AND USAGE Silver sulfadiazine cream, USP 1% is a topical antimicrobial drug indicated as an adjunct for the prevention and treatment of wound sepsis in patients with second and third degree burns"
simethicone,simethicone,0.99,simethicone,Gas Relief | Gas Relief Ultra Strength,SIMETHICONE,"United Natural Foods, Inc. dba UNFI | Walgreens",,2,0,0,1,"Warnings If pregnant or breast-feeding, ask a health professional before use",,,Uses For the relief of pressure and bloating commonly referred to as gas
simvastatin,simvastatin,0.95,simvastatin,Ezetimibe and Simvastatin | SIMVASTATIN | Simvastatin,EZETIMIBE AND SIMVASTATIN | SIMVASTATIN,"A-S Medication Solutions | Actavis Pharma, Inc. | PD-Rx Pharmaceuticals, Inc.",,0,10,7,5,,7 DRUG INTERACTIONS Ezetimibe and S imvastatin See full prescribing information for details regarding concomitant use of ezetimibe and simvastatin tablets with other drugs or grapefruit juice that increase the risk of myopathy and rhabdomyolysis,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the label: Myopathy and Rhabdomyolysis [see Warnings and Precautions ( 5.1 )] Immune-Mediated Necrotizing Myopathy [see Warnings and Precautions ( 5.2 )] Hepatic Dysfunction [see Warnings,1 INDICATIONS AND USAGE Ezetimibe and simvastatin tablets Ezetimibe and simvastatin tablets are a combination of simvastatin and ezetimibe indicated: As an adjunct to diet to reduce elevated low density lipoprotein cholesterol (LDL-C): In adults with primary hyperlipidemia
siponimod,siponimod,0.99,siponimod,MAYZENT,SIPONIMOD,Novartis Pharmaceuticals Corporation,,0,10,6,2,,7 DRUG INTERACTIONS Vaccination: Avoid live-attenuated vaccines during and for up to 4 weeks after treatment with MAYZENT,6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in the labeling: Infections [see Warnings and Precautions (5.1)] Progressive Multifocal Leukoencephalopathy [see Warnings and Precautions (5.2)] Macular Edema [see Warnings and Precautions (5.3)] Bradyarrhythmia and ,"1 INDICATIONS AND USAGE MAYZENT is indicated for the treatment of relapsing forms of multiple sclerosis (MS), to include clinically isolated syndrome, relapsing-remitting disease, and active secondary progressive disease, in adults"
sirolimus,sirolimus,0.95,sirolimus,FYARRO | Sirolimus | sirolimus,SIROLIMUS,"Aadi Bioscience, Inc. | REMEDYREPACK INC. | VistaPharm, LLC",,0,10,3,5,,7 DRUG INTERACTIONS Sirolimus is known to be a substrate for both cytochrome P-450 3A4 (CYP3A4) and p-glycoprotein (P-gp),6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the label,1 INDICATIONS AND USAGE Sirolimus is an mTOR inhibitor immunosuppressant indicated for the prophylaxis of organ rejection in patients aged ≥13 years receiving renal transplants: Patients at low
sitagliptin,sitagliptin,0.95,sitagliptin,JANUVIA | ZITUVIMET,SITAGLIPTIN | SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,A-S Medication Solutions | Zydus Lifesciences Limited,,0,10,6,5,,7 DRUG INTERACTIONS Table 4 presents clinically significant drug interactions with ZITUVIMET: Table 4: Clinically Significant Drug Interactions with ZITUVIMET Carbonic Anhydrase Inhibitors Clinical Impact: Carbonic anhydrase inhibitors frequently cause a decrease in serum bicarbonate and induce non-,6 ADVERSE REACTIONS The following adverse reactions are also discussed elsewhere in the prescribing information: Lactic Acidosis [see Warnings and Precautions ( 5.1 )] Pancreatitis [see Warnings and Precautions ( 5.2 )] Heart Failure [see Warnings and Precautions ( 5.3 )] Acute Renal Failure [see Wa,"1 INDICATIONS AND USAGE ZITUVIMET is a combination of sitagliptin, a dipeptidyl peptidase-4 (DPP-4) inhibitor, and metformin hydrochloride (HCl), a biguanide, indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus"
sito sterol,sitosterol,0.95,sitosterol,Anubis Barcelona Vital Line | BP Vit 3 | St. Paul Brands Verestor,"FOLIC ACID, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, OMEGA-3 FATTY ACIDS, DOCONEXENT, ICOSAPENT AND .BETA.-SITOSTEROL | HYDROLYZED COLLAGEN | VITAMIN C,VITAMIN E,NATTOKINASE,PHYTOSTEROL,DOKUDAMI LEAF,RUTIN,BETA-CAROTENE","ANUBIS COSMETICS SL | Acella Pharmaceuticals, LLC | Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals",,2,0,0,1,"Warnings If you are pregnant, may become pregnant or are breast feeding, consult your healthcare professional before using this product",,,indications usage section
sitosterol,sitosterol,0.99,sitosterol,Anubis Barcelona Vital Line | BP Vit 3 | St. Paul Brands Verestor,"FOLIC ACID, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, OMEGA-3 FATTY ACIDS, DOCONEXENT, ICOSAPENT AND .BETA.-SITOSTEROL | HYDROLYZED COLLAGEN | VITAMIN C,VITAMIN E,NATTOKINASE,PHYTOSTEROL,DOKUDAMI LEAF,RUTIN,BETA-CAROTENE","ANUBIS COSMETICS SL | Acella Pharmaceuticals, LLC | Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals",,2,0,0,1,"Warnings If you are pregnant, may become pregnant or are breast feeding, consult your healthcare professional before using this product",,,indications usage section
siver sulfadiazine,silver sulfadiazine,0.99,silver sulfadiazine,SSD Cream | Silver Sulfadiazine,SILVER SULFADIAZINE,A-S Medication Solutions | Bryant Ranch Prepack | ST. MARY'S MEDICAL PARK PHARMACY,,8,0,9,1,WARNINGS Absorption of silver sulfadiazine varies depending upon the percent of body surface area and the extent of the tissue damage,,ADVERSE REACTIONS Several cases of transient leukopenia have been reported in patients receiving silver sulfadiazine therapy,"INDICATIONS AND USAGE Silver sulfadiazine cream, USP 1% is a topical antimicrobial drug indicated as an adjunct for the prevention and treatment of wound sepsis in patients with second and third degree burns"
skimmed milk powder,skimmed milk powder,0.0,skimmed milk powder,Naproxen,NAPROXEN,A-S Medication Solutions,,1,2,4,2,Warnings For external use only,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,Uses Multi-purpose mineral powder provides broad-spectrum SPF 46 PA+++ protection
slaicylic acid,salicylic acid,0.95,salicylic acid,CeraVe Developed with Dermatologists Acne Control Cleanser | Clear Acne Spot Treatment | Quick Action,ACNE SPOT TREATMENT | SALICYLIC ACID,Kamedis | L'Oreal USA Products Inc | Walmart Inc.,,1,0,2,1,Warnings For external use only,,"ADVERSE REACTION Information: 1-888-287-1915 or Walmart.com/help DISTRIBUTED BY: Walmart Inc., Bentonville, AR 72716 PLASTIC TUBE Do Not Recycle how2recycle.info Made in the USA with domestic and imported ingredients",Use for the treatment of acne
slicylic acid,saccharic acid,0.95,saccharic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
soap substitute,soap substitute,0.0,soap substitute,Naproxen | Varenicline,NAPROXEN | VARENICLINE,A-S Medication Solutions | Aurobindo Pharma Limited,,10,10,15,5,"WARNINGS Suicidal Behavior and Ideation Antiepileptic drugs (AEDs), including gabapentin, increase the risk of suicidal thoughts or behavior in patients taking these drugs for any indication",7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Naproxen tablets and naproxen sodium tablets are indicated for: the relief of the signs and symptoms of:
sod bicarbonate,sodium bicarbonate,0.98,sodium bicarbonate,Alka-Seltzer Gold | Elliotts B | Sodium Bicarbonate,"ALKA-SELTZER GOLD | SODIUM BICARBONATE | SODIUM CATION, SODIUM BICARBONATE, ANHYDROUS DEXTROSE, MAGNESIUM SULFATE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE, SODIUM PHOSPHATE","Bayer HealthCare LLC. | Lukare Medical, LLC | NORTHSTAR RX LLC",,4,7,3,5,"WARNINGS Solutions containing sodium ions should be used with great care, if at all, in patients with congestive heart failure, severe renal insufficiency and in clinical states in which there exists edema with sodium retention",Drug Interactions Additives may be incompatible; norepinephrine and dobutamine are incompatible with sodium bicarbonate solution,"ADVERSE REACTIONS Overly aggressive therapy with Sodium Bicarbonate Injection, USP can result in metabolic alkalosis (associated with muscular twitchings, irritability and tetany) and hypernatremia","INDICATIONS AND USAGE Sodium Bicarbonate Injection, USP is indicated in the treatment of metabolic acidosis which may occur in severe renal disease, uncontrolled diabetes, circulatory insufficiency due to shock or severe dehydration, extracorporeal circulation of blood, cardiac arrest and severe pri"
sod chlorid,sodium chloride,0.95,sodium chloride,Histastat Pollen | Ringers | Sodium Chloride,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), ADRENALINUM, ALLIUM CEPA, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, EUPHRASIA OFFICINALIS, HISTAMINUM HYDROCHLORICUM, NATRUM MURIATICUM, NATRUM SULPHURICUM, NUX VOMICA, PHOSPHORUS, PULSATILLA (PRATENSIS), SABADILLA, SINAPIS NIGRA, SOLIDAGO VIRGAUREA, SULPHUR, WYETHIA HELENIOIDES | SODIUM CHLORIDE | SODIUM CHLORIDE, CALCIUM CHLORIDE, AND POTASSIUM CHLORIDE","B. Braun Medical Inc. | Energique, Inc. | ICU Medical Inc.",,5,10,5,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",7 DRUG INTERACTIONS Drugs that Affect Electrolyte and/or Fluid Balance : Avoid concomitant use,"ADVERSE REACTIONS Possible adverse effects arising from the irrigation of body cavities, tissues, cells or indwelling catheters and tubes are usually avoidable when proper procedures are followed","INDICATIONS: May temporarily relieve sinus congestion, runny nose, and sneezing.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
sodi,sodium,0.95,sodium,Anticavity Rinse | Naproxen Sodium 220mg | Prime Tooth Care Hami Melon,NAPROXEN SODIUM 220MG | SODIUM FLUORIDE,"Command Brands, LLC | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
sodium,sodium,0.95,sodium,Anticavity Rinse | Naproxen Sodium 220mg | Prime Tooth Care Hami Melon,NAPROXEN SODIUM 220MG | SODIUM FLUORIDE,"Command Brands, LLC | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
sodium acetate,sodium acetate,0.99,sodium acetate,Isolyte S pH 7.4 | Natrum Aceticum | Normosol-R,"NATRUM ACETICUM | SODIUM CHLORIDE, SODIUM ACETATE ANHYDROUS, SODIUM GLUCONATE, POTASSIUM CHLORIDE, AND MAGNESIUM CHLORIDE | SODIUM CHLORIDE, SODIUM GLUCONATE, SODIUM ACETATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE, SODIUM PHOSPHATE, DIBASIC, AND POTASSIUM PHOSPHATE","B. Braun Medical Inc. | Hahnemann Laboratories, INC. | ICU Medical Inc.",,10,6,2,5,"WARNINGS Solutions containing sodium ions should be used with great care, if at all, in patients with congestive heart failure, severe renal insufficiency and in clinical states in which there exists edema with sodium retention",Drug Interactions Additives may be incompatible,"ADVERSE REACTIONS Reactions which may occur because of the solution or the technique of administration include febrile response, infection at the site of injection, venous thrombosis or phlebitis extending from the site of injection, extravasation and hypervolemia","INDICATIONS AND USAGE Normosol-R pH 7.4 is indicated for replacement of acute extracellular fluid volume losses in surgery, trauma, burns or shock"
sodium acid phosphate,sodium acid phosphate,0.99,sodium acid phosphate,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
sodium alginate,sodium alginate,0.99,sodium alginate,Radialgin,"CITRUS LIMONUM, FUCUS VESICULOSUS, HYDRANGEA ARBORESCENS, SODIUM ALGINATE, NATRUM MURIATICUM, PHOSPHORUS, AGATE, RADIUM BROMATUM, X RAY","Nutritional Specialties, Inc.",,5,0,0,2,"WARNINGS: Professional Use Only If pregnant or breast-feeding, ask a health professional before use",,,"INDICATIONS: Aids in temporary relief of symptoms from exposure to household radiation such as headaches, difficulty sleeping, fatigue, muscle weakness and itchy skin.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
sodium ascorbate,sodium ascorbate,0.99,sodium ascorbate,Davimet with Fluoride | Davimet with Iron | Davimet-M,"IRON, FOLATE | MULTIVITAMIN | MULTIVITAMIN, FLUORIDE",PureTek Corporation,,3,2,3,2,WARNING Keep out of the reach of children,Drug Interactions: Davimet™ with Iron Multivitamin Chewable Tablets are not recommended and should not be given to patients receiving levodopa because the action oflevodopa is antagonized by pyridoxine,Adverse Reactions: Folate: Allergic sensitizations has been reported following both oral and parenteral administration of folate,"INDICATIONS AND USAGE Davimet-M™ Multivitamin Chewable Tablets is indicated to provide significant amounts of Vitamins A, C, D, E, thiamine, riboflavin, niacin, vitamin B6, vitamin B12, and folate to supplement the diet, and to help assure that nutritional deficiencies of these vitamins will not dev"
